,px,py,xtrue,ytrue
21,0.4430346940599001,0.23154984659713754,0.3081672489643097,0.17626364529132843
22,0.4508111131092203,0.22751311307365463,0.3178927004337311,0.173936665058136
23,0.4585252297668255,0.22335867241496832,0.3275952637195587,0.1715160608291626
24,0.4661752062054284,0.21908740344400762,0.3372717499732971,0.16899323463439941
25,0.4737592379884655,0.21470018551633335,0.3469202220439911,0.16636531054973602
26,0.48127554928569094,0.2101979023998457,0.35653647780418396,0.1636219173669815
27,0.4887223811510565,0.20558146369448743,0.3661164343357086,0.16075438261032104
28,0.496097984435512,0.20085180577944733,0.37565621733665466,0.15775588154792786
29,0.5034006127938941,0.19600990300546267,0.38515493273735046,0.1546296775341034
30,0.5106285202227261,0.19105676833630736,0.39461302757263184,0.1513826698064804
31,0.5177799799161189,0.18599344810711946,0.4040285050868988,0.148014098405838
32,0.5248532878435278,0.18082101210994814,0.41339701414108276,0.14451704919338226
33,0.5318467607769913,0.1755405344140384,0.42271241545677185,0.14088094234466553
34,0.5387587311045325,0.1701531102312583,0.43196943402290344,0.13709871470928192
35,0.5455875400777549,0.16465986516080838,0.4411657154560089,0.13317108154296875
36,0.5523315519363434,0.15906194460682033,0.4503019154071808,0.12910562753677368
37,0.5589891398968402,0.15336051150422322,0.45937639474868774,0.12490423023700714
38,0.5655586930221344,0.14755675316768055,0.46838533878326416,0.1205640658736229
39,0.5720386389270777,0.1416518688097072,0.4773285388946533,0.11608998477458954
40,0.5784274408910205,0.1356470635176244,0.48621147871017456,0.11149737983942032
41,0.5847235948166358,0.12954355167536,0.495036244392395,0.10679394751787186
42,0.5909256188469916,0.123342558545063,0.5037986636161804,0.10197538882493973
43,0.5970320492489887,0.11704532432198551,0.5124937891960144,0.09703642874956131
44,0.6030414224443961,0.11065310650667445,0.5211185216903687,0.09197552502155304
45,0.6089522765368456,0.10416718475515507,0.5296704173088074,0.08679251372814178
46,0.6147631577900387,0.0975888645387703,0.5381393432617188,0.08147508651018143
47,0.6204726067769712,0.09091948859354601,0.546516478061676,0.0760141983628273
48,0.626079160398063,0.08416043702465906,0.5547969341278076,0.07040787488222122
49,0.631581349967209,0.07731312118629227,0.5629730820655823,0.06465043127536774
50,0.6369777322431438,0.07037896645380975,0.5710388422012329,0.058739371597766876
51,0.6422668910250616,0.06335941520470018,0.5789901614189148,0.052675288170576096
52,0.6474474200033247,0.05625594613740134,0.5868318676948547,0.0464700348675251
53,0.6525179339621988,0.04907006871635121,0.5945623517036438,0.04012681171298027
54,0.6574770583014904,0.0418033173868876,0.6021698713302612,0.03363659977912903
55,0.6623234222423219,0.0344572664200891,0.6096457242965698,0.026995234191417694
56,0.6670556450109006,0.027033533204128025,0.6169785261154175,0.02019623853266239
57,0.6716723502411033,0.01953376741402351,0.6241661906242371,0.01324394065886736
58,0.6761721614946654,0.011959659779847906,0.6312093138694763,0.006145292427390814
59,0.6805537007415194,0.004312931509804684,0.6381004452705383,-0.0011009825393557549
60,0.6848156109623744,-0.0034046650030745834,0.644833505153656,-0.008494333364069462
61,0.6889565582190007,-0.011191358894997658,0.6514058113098145,-0.016030974686145782
62,0.6929752353203591,-0.019045362736826166,0.6578179001808167,-0.023704415187239647
63,0.6968703479204279,-0.02696486305759621,0.6640750169754028,-0.03150478005409241
64,0.7006406283658392,-0.03494802857409088,0.6701763868331909,-0.03942751884460449
65,0.7042848284549841,-0.04299300733791506,0.6761144399642944,-0.04747339338064194
66,0.7078017290844986,-0.05109792385479592,0.6818822622299194,-0.05564212054014206
67,0.7111901489431377,-0.05926088333353302,0.6874752640724182,-0.06393156200647354
68,0.7144489241246251,-0.0674799697108679,0.6928849816322327,-0.07234172523021698
69,0.7175769015530302,-0.07575324066094494,0.6981064081192017,-0.08087006211280823
70,0.7205729395708953,-0.08407873118251186,0.7031443119049072,-0.08950811624526978
71,0.7234359010971179,-0.09245445147961034,0.7079968452453613,-0.09825161844491959
72,0.7261646584728988,-0.10087838176280142,0.712653398513794,-0.10710103809833527
73,0.728758124983921,-0.10934847933239678,0.7171058058738708,-0.11605490744113922
74,0.731215252109159,-0.1178626736812893,0.7213582396507263,-0.12510550022125244
75,0.7335350337378447,-0.12641886601441724,0.7254041433334351,-0.134250208735466
76,0.7357164953422619,-0.13501493086661942,0.7292285561561584,-0.14348973333835602
77,0.7377587098244933,-0.14364872696119918,0.7328293323516846,-0.1528186947107315
78,0.7396607820541873,-0.15231809186171158,0.7362074851989746,-0.16223056614398956
79,0.7414218462397733,-0.16102084182196738,0.7393608689308167,-0.17172010242938995
80,0.7430410644224142,-0.16975477543743903,0.7422913908958435,-0.18128083646297455
81,0.7445176340794493,-0.17851767837245597,0.7450073957443237,-0.19090473651885986
82,0.7458507906902834,-0.1873073176058372,0.7475122809410095,-0.2005857229232788
83,0.7470398057171228,-0.1961214452877026,0.7498087882995605,-0.21031826734542847
84,0.7480840020159333,-0.2049577943513012,0.7518975138664246,-0.22009749710559845
85,0.7489827450248147,-0.21381407047922468,0.7537714242935181,-0.2299201488494873
86,0.7497354426169429,-0.22268795336650282,0.755432665348053,-0.23978102207183838
87,0.7503415375671727,-0.23157710794950728,0.7568935751914978,-0.24967357516288757
88,0.7508005023165081,-0.24047917612841466,0.7581613659858704,-0.259592741727829
89,0.7511118568939621,-0.24939177668671697,0.7592304944992065,-0.26953524351119995
90,0.7512751593647115,-0.25831251182021825,0.7600935697555542,-0.27949774265289307
91,0.7512900117222837,-0.26723897066311303,0.7607547044754028,-0.2894757091999054
92,0.7511560550229122,-0.27616873365361777,0.7612271308898926,-0.2994644045829773
93,0.7508729748471819,-0.28509937424103265,0.761512815952301,-0.3094601631164551
94,0.7504405022196771,-0.29402846440646346,0.7616055011749268,-0.31945958733558655
95,0.7498584165569102,-0.30295357022987707,0.7615064382553101,-0.32945895195007324
96,0.749126548236013,-0.31187225049591083,0.7612081170082092,-0.33945432305336
97,0.7482447645171407,-0.3207820543194212,0.7607020139694214,-0.3494413197040558
98,0.7472129718075561,-0.32968052859335967,0.7599876523017883,-0.35941559076309204
99,0.7460311273753877,-0.3385652224773924,0.7590585350990295,-0.3693721294403076
100,0.7446992324580245,-0.3474336841611453,0.7579095363616943,-0.3793056905269623
101,0.743217332956533,-0.35628345391176647,0.7565441727638245,-0.38921183347702026
102,0.7415855134066117,-0.3651120626682323,0.7549656629562378,-0.39908626675605774
103,0.7398039203808816,-0.37391704623449296,0.7531740665435791,-0.40892425179481506
104,0.737872774154306,-0.3826959433118631,0.7511590719223022,-0.4187189042568207
105,0.7357923391418042,-0.39144630031728445,0.74891597032547,-0.4284638464450836
106,0.7335629194593702,-0.400165675440458,0.7464505434036255,-0.438154935836792
107,0.7311848582062302,-0.4088516367734154,0.7437658905982971,-0.4477876126766205
108,0.7286585300525048,-0.41750176137172057,0.7408703565597534,-0.4573590159416199
109,0.7259843626687266,-0.42611363090751087,0.737765371799469,-0.46686452627182007
110,0.7231628469941371,-0.43468483002052444,0.7344518899917603,-0.4762994050979614
111,0.7201945264051377,-0.4432129531689698,0.7309391498565674,-0.48566195368766785
112,0.7170799957325452,-0.45169560490973026,0.7272313237190247,-0.49494895339012146
113,0.7138198915445942,-0.4601304133930044,0.7233352065086365,-0.5041585564613342
114,0.7104148820441805,-0.46851502866907035,0.7192557454109192,-0.5132884383201599
115,0.7068656641077329,-0.47684710615077214,0.7149897217750549,-0.5223326086997986
116,0.7031729795392034,-0.485124300641945,0.7105377912521362,-0.5312867760658264
117,0.6993376193408593,-0.4933442797141388,0.705905556678772,-0.5401490330696106
118,0.6953604286323546,-0.5015047213251915,0.7010921239852905,-0.5489141345024109
119,0.6912423061692224,-0.5096033173805972,0.6960915923118591,-0.5575738549232483
120,0.6869842042973479,-0.5176377798728353,0.6908928155899048,-0.5661159753799438
121,0.6825871143674134,-0.5256058418371186,0.6854867935180664,-0.5745284557342529
122,0.6780520620630495,-0.533505261383352,0.6798773407936096,-0.5828067064285278
123,0.6733801108394539,-0.5413338224357933,0.6740713119506836,-0.5909482836723328
